P001322	ATU 5, pl. 071, W 9579,by2	ATU 1, 3; Frühe Schrift, p. 56, no. 7.1; K. Szarzynska, JCS 46 (1994) 1-10, tag no. 7 copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 60 fig. 18
P001323	ATU 5, pl. 071, W 9579,bz	ATU 1, 47
P001324	ATU 5, pl. 071, W 9579,ca	ATU 1, 140
P001325	ATU 5, pl. 071, W 9579,cb	ATU 1, 74; A. Vaiman, VDI 1974/2, 140 no. 14 obv. (s. BagM 21, 1990, 117)
P001326	ATU 5, pl. 071, W 9579,cc	ATU 1, 318
P001327	ATU 5, pl. 071, W 9579,cd	ATU 1, 227
P001328	ATU 5, pl. 071, W 9579,ce	ATU 1, 229; K. Szarzynska, 1970, 11
P001329	ATU 5, pl. 072, W 9579,cf	ATU 1, 204; A. Vaiman, VDI 1974/2, 139, no. 5
P001330	ATU 5, pl. 072, W 9579,cg	ATU 1, 100
P001331	ATU 5, pl. 072, W 9579,ch	ATU 1, 213; A. Vaiman, VDI 1974/2, 139, no. 6
P001332	ATU 5, pl. 072, W 9579,ci	ATU 1, 323; K. Szarzynska, 1970, 13
P001333	ATU 5, pl. 072, W 9579,ck	ATU 1, 69; A. Vaiman, VDI 1974/2, 140 no. 13 obv.
P001334	ATU 5, pl. 072, W 9579,cl	ATU 1, 237
P001335	ATU 5, pl. 072, W 9579,cm	ATU 1, 80
P001336	ATU 5, pl. 072, W 9579,cn	ATU 1, 23
P001337	ATU 5, pl. 073, W 9579,co	ATU 1, 234
P001338	ATU 5, pl. 073, W 9579,cp	ATU 1, 298
P001339	ATU 5, pl. 073, W 9579,cq	ATU 1, 83
P001340	ATU 5, pl. 073, W 9579,cr	ATU 1, 32; K. Szarzynska, 1970, 11
P001341	ATU 5, pl. 073, W 9579,cs	ATU 1, 33
P001342	ATU 5, pl. 073, W 9579,ct	ATU 1, 180
P001343	ATU 5, pl. 073, W 9579,cu	ATU 1, 205
P001344	ATU 5, pl. 073, W 9579,cv	ATU 1, 55
P001345	ATU 5, pl. 073, W 9579,cw	ATU 1, 96
P001346	ATU 5, pl. 074, W 9579,cx	ATU 1, 172
P001348	ATU 5, pl. 074, W 9579,cz	ATU 1, 19
P001349	ATU 5, pl. 074, W 9579,da	ATU 1, 18; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 154 fig. 52
P001350	ATU 5, pl. 074, W 9579,db	ATU 1, 224
P001351	ATU 5, pl. 074, W 9579,dc	ATU 1, 152
P001352	ATU 5, pl. 074, W 9579,dd	ATU 1, 16
P001353	ATU 5, pl. 074, W 9579,de	ATU 1, 148; K. Szarzynska, 1970, 10
P001354	ATU 5, pl. 074, W 9579,df	ATU 1, 64
P001355	ATU 5, pl. 075, W 9579,dg	ATU 1, 52; K. Szarzynska, 1970, 11; A. Vaiman, VDI 1974/2, 140 no. 10 obv.
P001356	ATU 5, pl. 075, W 9579,dh	ATU 1, 230
P001357	ATU 5, pl. 075, W 9579,di	ATU 1, 46; K. Szarzynska, 1970, 13
P001358	ATU 5, pl. 075, W 9579,dk	ATU 1, 35
P001359	ATU 5, pl. 075, W 9579,dl	ATU 1, 44
P001360	ATU 5, pl. 075, W 9579,dm	ATU 1, 194
P001361	ATU 5, pl. 075, W 9579,dn	ATU 1, 191
P001362	ATU 5, pl. 075, W 9579,do	ATU 1, 45
P001363	ATU 5, pl. 076, W 9579,dp	ATU 1, 68
P001364	ATU 5, pl. 076, W 9579,dq	ATU 1, 147
P001365	ATU 5, pl. 076, W 9579,dr	ATU 1, 321
P001366	ATU 5, pl. 076, W 9579,ds	ATU 1, 319
P001367	ATU 5, pl. 076, W 9579,dt	ATU 1, 236
P001368	ATU 5, pl. 076, W 9579,du	ATU 1, 304; K. Veenhof, Phoenix 24/1, 1978, 27 obv. (c)
P001369	ATU 5, pl. 077, W 9579,dv	ATU 1, 335; A. Vaiman, VDI 1972/1, 125 no. 2 (s. BagM 21, 1990, 105)
P001370	ATU 5, pl. 077, W 9579,dw	ATU 1, 275
P001371	ATU 5, pl. 077, W 9579,dx	ATU 1, 78; A. Vaiman, VDI 1974/2, 140 no. 12 obv.
P001372	ATU 5, pl. 077, W 9579,dy	ATU 1, 291
P001373	ATU 5, pl. 078, W 9579,dz	ATU 1, 297
P001374	ATU 5, pl. 078, W 9655,a	ATU 1, 358
P001375	ATU 5, pl. 078, W 9655,b	ATU 1, 561
P001376	ATU 5, pl. 078, W 9655,c	ATU 1, 520
P001377	ATU 5, pl. 079, W 9655,d+	ATU 1, 345
P001378	ATU 5, pl. 079, W 9655,e	ATU 1, 394
P001379	ATU 5, pl. 079, W 9655,f	ATU 1, 252
P001380	ATU 5, pl. 079, W 9655,g	ATU 1, 295
P001382	ATU 5, pl. 080, W 9655,i	ATU 1, 320
P001383	ATU 5, pl. 080, W 9655,k	ATU 1, 360
P001384	ATU 5, pl. 080, W 9655,l	ATU 1, 36; M. Lambert, Archeologia 12, 9-10, 1966, 29; K. Szarzynska, 1970, 10
P001385	ATU 5, pl. 080, W 9655,m	ATU 1, 214
P001387	ATU 5, pl. 080, W 9655,o	ATU 1, 206; A. Vaiman, VDI 1974/2, 139, no. 8
P001388	ATU 5, pl. 080, W 9655,p	ATU 1, 57; M. Lambert, Archeologia 12, 9-10, 1966, 29
P001389	ATU 5, pl. 081, W 9655,q	ATU 1, 63
P001390	ATU 5, pl. 081, W 9655,r	ATU 1, 43; A. Vaiman, VDI 1974/2, 139, no. 4 obv.
P001391	ATU 5, pl. 081, W 9655,s	ATU 1, 203; A. Vaiman, VDI 1974/2, 140 no. 21
P001392	ATU 5, pl. 081, W 9655,t	ATU 1, 92; A. Vaiman, VDI 1974/2, 140 no. 20 obv.
P001393	ATU 5, pl. 081, W 9655,u	ATU 1, 29
P001394	ATU 5, pl. 081, W 9655,v	ATU 1, 219
P001395	ATU 5, pl. 081, W 9655,w	ATU 1, 232
P001396	ATU 5, pl. 081, W 9655,x	ATU 1, 91
P001397	ATU 5, pl. 081, W 9655,y	ATU 1, 160
P001398	ATU 5, pl. 081, W 9655,z	ATU 1, 175
P001399	ATU 5, pl. 082, W 9655,aa	ATU 1, 247
P001400	ATU 5, pl. 082, W 9655,ab	ATU 1, 249
P001401	ATU 5, pl. 082, W 9655,ac	ATU 1, 331
P001402	ATU 5, pl. 082, W 9655,ad	ATU 1, 305
P001403	ATU 5, pl. 082, W 9655,ae	ATU 1, 130
P001405	ATU 5, pl. 083, W 9655,ag	ATU 1, 193
P001406	ATU 5, pl. 083, W 9655,ah	ATU 1, 82
P001407	ATU 5, pl. 083, W 9655,ai	ATU 1, 267
P001408	ATU 5, pl. 083, W 9655,ak	ATU 1, 566
P001410	ATU 5, pl. 083, W 9655,am	ATU 1, 538
P001412	ATU 5, pl. 084, W 9655,ao	ATU 1, 529
P001413	ATU 5, pl. 084, W 9655,ap	ATU 1, 548
P001414	ATU 5, pl. 084, W 9655,aq	ATU 1, 387
P001415	ATU 5, pl. 084, W 9655,ar	ATU 1, 389
P001416	ATU 5, pl. 085, W 9655,as	ATU 1, 141
P001417	ATU 5, pl. 085, W 9655,cq	ATU 1, 126
P001418	ATU 5, pl. 085, W 9656,a1	ATU 1, 333; A. Vaiman, Soob. Gos. Erm. 28, 1966, 59
P001420	ATU 5, pl. 085, W 9656,b	ATU 1, 287; K. Szarzynska, 1970, 10
P001421	ATU 5, pl. 085, W 9656,c	ATU 1, 233
P001424	ATU 5, pl. 086, W 9656,f	ATU 1, 550
P001425	ATU 5, pl. 086, W 9656,g	ATU 1, 351
P001426	ATU 5, pl. 086, W 9656,h2	ATU 1, 484; Hb. Literaturw. S. 107 (p)
P001427	ATU 5, pl. 086, W 9656,i	ATU 1, 228
P001428	ATU 5, pl. 086, W 9656,k	ATU 1, 71; K. Szarzynska, 1970, 10
P001429	ATU 5, pl. 087, W 9656,l	ATU 1, 332
P001431	ATU 5, pl. 087, W 9656,n1	ATU 1, 5; K. Szarzynska, JCS 46 (1994) 1-10, tag no. 8; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 60 fig. 18
P001432	ATU 5, pl. 087, W 9656,n2	ATU 1, 357
P001433	ATU 5, pl. 087, W 9656,o	ATU 1, 26; A. Vaiman, VDI 1974/2, 139, no. 1 obv.
P001434	ATU 5, pl. 087, W 9656,p	ATU 1, 221
P001436	ATU 5, pl. 088, W 9656,r+	ATU 1, 284
P001437	ATU 5, pl. 088, W 9656,s	ATU 1, 134
P001438	ATU 5, pl. 088, W 9656,t	ATU 1, 556
P001439	ATU 5, pl. 088, W 9656,v	ATU 1, 411
P001440	ATU 5, pl. 088, W 9656,w	ATU 1, 380
P001442	ATU 5, pl. 088, W 9656,z	ATU 1, 530
P001443	ATU 5, pl. 089, W 9656,aa	ATU 1, 532
P001444	ATU 5, pl. 089, W 9656,ab	ATU 1, 516
P001445	ATU 5, pl. 089, W 9656,ac	ATU 1, 271
P001446	ATU 5, pl. 089, W 9656,ad	ATU 1, 382
P001447	ATU 5, pl. 089, W 9656,ae	ATU 1, 524
P001448	ATU 5, pl. 090, W 9656,af	ATU 1, 559
P001449	ATU 5, pl. 090, W 9656,ag	ATU 1, 58
P001450	ATU 5, pl. 090, W 9656,ah	ATU 1, 102
P001451	ATU 5, pl. 090, W 9656,ai	ATU 1, 161
P001452	ATU 5, pl. 090, W 9656,ak	ATU 1, 135
P001453	ATU 5, pl. 090, W 9656,al	ATU 1, 89
P001454	ATU 5, pl. 090, W 9656,am	ATU 1, 176
P001456	ATU 5, pl. 090, W 9656,ao	ATU 1, 197
P001458	ATU 5, pl. 091, W 9656,aq	ATU 1, 186
P001459	ATU 5, pl. 091, W 9656,ar	ATU 1, 288
P001460	ATU 5, pl. 091, W 9656,as	ATU 1, 537
P001461	ATU 5, pl. 091, W 9656,at	ATU 1, 196
P001462	ATU 5, pl. 091, W 9656,au	ATU 1, 444
P001463	ATU 5, pl. 092, W 9656,av	ATU 1, 240
P001464	ATU 5, pl. 092, W 9656,aw	ATU 1, 379
P001466	ATU 5, pl. 092, W 9656,ay	ATU 1, 459
P001467	ATU 5, pl. 092, W 9656,az	ATU 1, 414
P001468	ATU 5, pl. 092, W 9656,ba	ATU 1, 551
P001469	ATU 5, pl. 092, W 9656,bb	ATU 1, 475
P001471	ATU 5, pl. 092, W 9656,bd	ATU 1, 402
P001472	ATU 5, pl. 092, W 9656,be	ATU 1, 409
P001474	ATU 5, pl. 093, W 9656,bg	ATU 1, 510
P001475	ATU 5, pl. 093, W 9656,bh	ATU 1, 238
P001476	ATU 5, pl. 093, W 9656,bi	ATU 1, 469
P001477	ATU 5, pl. 093, W 9656,bk	ATU 1, 476
P001478	ATU 5, pl. 093, W 9656,bl+	ATU 1, 293
P001479	ATU 5, pl. 093, W 9656,bm	ATU 1, 385
P001480	ATU 5, pl. 094, W 9656,bn	ATU 1, 189
P001481	ATU 5, pl. 094, W 9656,bo	ATU 1, 187
P001482	ATU 5, pl. 094, W 9656,bp	ATU 1, 281
P001483	ATU 5, pl. 094, W 9656,bq	ATU 1, 410
P001484	ATU 5, pl. 094, W 9656,br	ATU 1, 540
P001485	ATU 5, pl. 094, W 9656,bs	ATU 1, 392
P001486	ATU 5, pl. 095, W 9656,bt	ATU 1, 422
P001488	ATU 5, pl. 095, W 9656,bv	ATU 1, 399
P001489	ATU 5, pl. 095, W 9656,bw	ATU 1, 488
P001490	ATU 5, pl. 095, W 9656,bx	ATU 1, 460
P001491	ATU 5, pl. 095, W 9656,by	ATU 1, 386
P001492	ATU 5, pl. 095, W 9656,bz+	ATU 1, 308
P001494	ATU 5, pl. 096, W 9656,cb	ATU 1, 494
P001495	ATU 5, pl. 096, W 9656,cc	ATU 1, 557
P001496	ATU 5, pl. 096, W 9656,cd	ATU 1, 113
P001498	ATU 5, pl. 096, W 9656,cf	ATU 1, 192
P001499	ATU 5, pl. 096, W 9656,cg	ATU 1, 397
P001500	ATU 5, pl. 096, W 9656,ch	ATU 1, 427
P001501	ATU 5, pl. 096, W 9656,ci	ATU 1, 446
P001502	ATU 5, pl. 096, W 9656,ck	ATU 1, 543
P001503	ATU 5, pl. 097, W 9656,cl	ATU 1, 114; M. Lambert, Archeologia 12, 9-10, 1966, 29
P001507	ATU 5, pl. 097, W 9656,cp1	ATU 1, 439
P001510	ATU 5, pl. 097, W 9656,cr	ATU 1, 163
P001511	ATU 5, pl. 097, W 9656,cs	ATU 1, 184
P001512	ATU 5, pl. 097, W 9656,ct	ATU 1, 458
P001513	ATU 5, pl. 098, W 9656,cu	ATU 1, 159
P001514	ATU 5, pl. 098, W 9656,cv	ATU 1, 95
P001516	ATU 5, pl. 098, W 9656,cx	ATU 1, 425
P001517	ATU 5, pl. 098, W 9656,cy	ATU 1, 492
P001518	ATU 5, pl. 098, W 9656,cz	ATU 1, 433
P001519	ATU 5, pl. 098, W 9656,da	ATU 1, 158
P001520	ATU 5, pl. 098, W 9656,db	ATU 1, 454
P001521	ATU 5, pl. 098, W 9656,dc	ATU 1, 127
P001522	ATU 5, pl. 098, W 9656,dd	ATU 1, 182
P001523	ATU 5, pl. 098, W 9656,de	ATU 1, 426
P001525	ATU 5, pl. 099, W 9656,dg1	ATU 1, 122
P001529	ATU 5, pl. 099, W 9656,dk	ATU 1, 535
P001530	ATU 5, pl. 099, W 9656,dl	ATU 1, 515
P001531	ATU 5, pl. 099, W 9656,dm	ATU 1, 302
P001532	ATU 5, pl. 099, W 9656,dn	ATU 1, 207
P001534	ATU 5, pl. 100, W 9656,dp	ATU 1, 118
P001536	ATU 5, pl. 100, W 9656,dr	ATU 1, 290
P001538	ATU 5, pl. 100, W 9656,dt	ATU 1, 449
P001550	ATU 5, pl. 102, W 9656,ef	ATU 1, 322; A. Vaiman, VDI 1974/2, 141 no. 22
P001551	ATU 5, pl. 102, W 9656,eg	ATU 1, 79
P001552	ATU 5, pl. 102, W 9656,eh	ATU 1, 315
P001553	ATU 5, pl. 102, W 9656,ei	ATU 1, 347
P001554	ATU 5, pl. 102, W 9656,ek	ATU 1, 239
P001555	ATU 5, pl. 103, W 9656,el	ATU 1, 248; K. Szarzynska, 1970, 11
P001556	ATU 5, pl. 103, W 9656,em	ATU 1, 294
P001557	ATU 5, pl. 103, W 9656,en1	ATU 1, 6; K. Szarzynska, JCS 46 (1994) 1-10, tag no. 3; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 60 fig. 18/
P001558	ATU 5, pl. 103, W 9656,en2	ATU 1, 166
P001559	ATU 5, pl. 103, W 9656,eo	ATU 1, 84
P001560	ATU 5, pl. 103, W 9656,ep	ATU 1, 76
P001561	ATU 5, pl. 104, W 9656,eq	ATU 1, 317; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 160 fig. 55
P001562	ATU 5, pl. 104, W 9656,er	ATU 1, 254
P001563	ATU 5, pl. 104, W 9656,es	ATU 1, 342
P001564	ATU 5, pl. 104, W 9656,et	ATU 1, 330
P001565	ATU 5, pl. 105, W 9656,eu	ATU 1, 301
P001566	ATU 5, pl. 105, W 9656,ev	ATU 1, 359; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 156 fig. 53
P001567	ATU 5, pl. 105, W 9656,ew	ATU 1, 356
P001568	ATU 5, pl. 106, W 9656,ex	ATU 1, 349; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 157 fig. 53
P001569	ATU 5, pl. 106, W 9656,ey	ATU 1, 268
P001570	ATU 5, pl. 106, W 9656,ez	ATU 1, 156; K. Szarzynska, 1970, 10
P001571	ATU 5, pl. 106, W 9656,fa	ATU 1, 56
P001572	ATU 5, pl. 106, W 9656,fb	ATU 1, 466
P001573	ATU 5, pl. 107, W 9656,fc	ATU 1, 513
P001574	ATU 5, pl. 107, W 9656,fd	ATU 1, 372
P001575	ATU 5, pl. 107, W 9656,fe	ATU 1, 199
P001576	ATU 5, pl. 107, W 9656,ff	ATU 1, 201
P001578	ATU 5, pl. 107, W 9656,fh	ATU 1, 506
P001580	ATU 5, pl. 107, W 9656,fk	ATU 1, 499
P001582	ATU 5, pl. 108, W 9656,fm	ATU 1, 479
P001583	ATU 5, pl. 108, W 9656,fn	ATU 1, 473
P001584	ATU 5, pl. 108, W 9656,fo	ATU 1, 448
P001585	ATU 5, pl. 108, W 9656,fp	ATU 1, 504
P001586	ATU 5, pl. 108, W 9656,fq	ATU 1, 436
P001587	ATU 5, pl. 108, W 9656,fr	ATU 1, 544
P001588	ATU 5, pl. 108, W 9656,fs	ATU 1, 503
P001589	ATU 5, pl. 108, W 9656,ft	ATU 1, 462
P001590	ATU 5, pl. 109, W 9656,fu	ATU 1, 403
P001591	ATU 5, pl. 109, W 9656,fv	ATU 1, 554
P001592	ATU 5, pl. 109, W 9656,fw	ATU 1, 391
P001593	ATU 5, pl. 109, W 9656,fx	ATU 1, 542
P001596	ATU 5, pl. 109, W 9656,ga	ATU 1, 209
P001597	ATU 5, pl. 109, W 9656,gb	ATU 1, 183
P001598	ATU 5, pl. 110, W 9656,gc	ATU 1, 573
P001600	ATU 5, pl. 110, W 9656,ge	ATU 1, 131
P001602	ATU 5, pl. 110, W 9656,gg	ATU 1, 231
P001603	ATU 5, pl. 110, W 9656,gh	ATU 1, 457
P001606	ATU 5, pl. 111, W 9656,gl	ATU 1, 490
P001607	ATU 5, pl. 111, W 9656,gm	ATU 1, 115
P001608	ATU 5, pl. 111, W 9656,gn	ATU 1, 401
P001610	ATU 5, pl. 111, W 9656,gp	ATU 1, 77
P001612	ATU 5, pl. 111, W 9656,gr	ATU 1, 546
P001613	ATU 5, pl. 111, W 9656,gs	ATU 1, 181
P001614	ATU 5, pl. 111, W 9656,gt	ATU 1, 445
P001615	ATU 5, pl. 111, W 9656,gu	ATU 1, 383
P001617	ATU 5, pl. 112, W 9656,gw	ATU 1, 472
P001618	ATU 5, pl. 112, W 9656,gx	ATU 1, 482
P001619	ATU 5, pl. 112, W 9656,gy	ATU 1, 514
P001620	ATU 5, pl. 112, W 9656,gz	ATU 1, 432
P001624	ATU 5, pl. 112, W 9656,hc	ATU 1, 430
P001625	ATU 5, pl. 112, W 9656,hd	ATU 1, 109
P001626	ATU 5, pl. 112, W 9656,he	ATU 1, 487
P001633	ATU 5, pl. 113, W 9656,hl	ATU 1, 179
P001642	ATU 5, pl. 113, W 9656,ht	ATU 1, 456
P001645	ATU 5, pl. 113, W 9656,hx	ATU 1, 450
P001646	ATU 5, pl. 113, W 9656,hy	ATU 1, 477
P001649	ATU 5, pl. 113, W 9656,ib1	ATU 1, 533
P001653	ATU 5, pl. 114, W 9656,ie1	ATU 1, 282
P001654	ATU 5, pl. 114, W 9656,ie2	ATU 1, 123
P001655	ATU 5, pl. 114, W 9656,if1	ATU 1, 364
P001657	ATU 5, pl. 114, W 9656,ig	ATU 1, 455
P001658	ATU 5, pl. 114, W 9656,ih	ATU 1, 393
P001659	ATU 5, pl. 114, W 9656,ii	ATU 1, 200
P001660	ATU 5, pl. 114, W 9656,ik	ATU 1, 434
P001661	ATU 5, pl. 115, W 9656,il	ATU 1, 124
P001662	ATU 5, pl. 115, W 9656,im1	ATU 1, 461
P001664	ATU 5, pl. 115, W 9656,in	ATU 1, 62; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 154 fig. 52
P001665	ATU 5, pl. 115, W 9656,io	ATU 1, 470
P001667	ATU 5, pl. 115, W 9656,iq	ATU 1, 257
P001682	ATU 5, pl. 117, W 9761,b	ATU 1, 576
P001683	ATU 5, pl. 118, W 9762	ATU 1, 395
P001684	ATU 5, pl. 118, W 9827	ATU 1, 577; A. Vaiman, VDI 1974/2, 141 no. 24; Frühe Schrift  p. 112, no. 13.2; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 178 fig. 66
P001685	ATU 5, pl. 118, W 9850	ATU 1, 569
P001687	ATU 5, pl. 118, W 10564	ATU 1, 589
P001688	ATU 5, pl. 119, W 10581	ATU 1, 242
P005034	ATU 6, pl. 089, VAT 15288	ATU 1, 617
P005403	MSVO 4, 01	ATU 1, 621; Frühe Schrift, p. 80, no. 10.6 photo; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 183 fig. 70; Woods, Christpher, OIMP 32 (2015) 077
P005404	MSVO 4, 02	ATU 1, 627; Frühe Schrift, p. 80, no. 10.7 photo; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 183 fig. 70
P005405	MSVO 4, 03	ATU 1, 626
P005406	MSVO 4, 04	ATU 1, 628
P005407	MSVO 4, 05	ATU 1, 652
P005408	MSVO 4, 06	ATU 1, 635
P005409	MSVO 4, 07	ATU 1, 640
P005410	MSVO 4, 08	ATU 1, 623; Woods, Christpher, OIMP 32 (2015) 076
P005411	MSVO 4, 09	ATU 1, 641
P005412	MSVO 4, 10 + CDLN 2006/002, 1 ?	ATU 1, 633
P005413	MSVO 4, 11	ATU 1, 637
P005414	MSVO 4, 12	ATU 1, 638
P005415	MSVO 4, 13	ATU 1, 636
P005416	MSVO 4, 14	ATU 1, 654
P005417	MSVO 4, 15	ATU 1, 656; copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 92 fig. 27
P005418	MSVO 4, 16	ATU 1, 646
P005419	MSVO 4, 17	ATU 1, 643
P005420	MSVO 4, 18	ATU 1, 648
P005421	MSVO 4, 19	ATU 1, 625
P005422	MSVO 4, 20	ATU 1, 622
P005423	MSVO 4, 21	ATU 1, 644
P005424	MSVO 4, 22	ATU 1, 631
P005425	MSVO 4, 23	ATU 1, 649
P005426	MSVO 4, 24	ATU 1, 629
P005427	MSVO 4, 25	ATU 1, 624
P005428	MSVO 4, 26	ATU 1, 632
P005429	MSVO 4, 27	ATU 1, 651; Frühe Schrift  p. 111, no. 13.1 (ATI 1, 653); copy published R. Englund in J. Bauer, R. Englund and M. Krebernik, OBO 160/1 (Freiburg Switzerland 1998) 181 fig. 68
P005430	MSVO 4, 28	ATU 1, 647
P005431	MSVO 4, 29	ATU 1, 639
P005432	MSVO 4, 30	ATU 1, 634
P005433	MSVO 4, 31	ATU 1, 655
P005434	MSVO 4, 32	ATU 1, 650
P005435	MSVO 4, 33	ATU 1, 645
P005436	MSVO 4, 34	ATU 1, 642
P005437	MSVO 4, 35	ATU 1, 630
P006014	ATU 6, pl. 001 W 2656,a	ATU 1, 616
P513369	CDLI Lexical 000002, ex. 065	Englund, Robert K. & Nissen, Hans J., ATU 3 (1993) pl. 011, W 6435,a; ATU 1, 594
