id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P000115	CDLI Lexical 000002, ex. 059	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17683		W 15895,bu			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375661	history	pl. 11, W 15895,bu
P000116	CDLI Lexical 000007, ex. 001	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16969 + VAT 17655		W 15895,bv + ?			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375662	history	pl. 25, W 15895,bv+
P000117	CDLI Lexical 000023, ex. 039	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 16805		W 15895,bw			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375663	history	pl. 59, W 15895,bw
P000118	CDLI Lexical Archaic Unidentified, ex. 022	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17660		W 15897,a04 + c28			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375664	history	pl. 86, W 15897,a4 + c28
P000120	CDLI Lexical 000023, ex. 034	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023452,3		W 15919,c			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375665	history	pl. 58, W 15919,c
P000121	CDLI Lexical Archaic Unidentified, ex. 024	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	VAT 16731		W 15920,a4			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375666	history	pl. 87, W 15920,a4
P000122	CDLI Lexical 000023, ex. 040	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023439,11		W 15920,b6			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375667	history	pl. 59, W 15920,b6
P000123	CDLI Lexical 000002, ex. 118	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023455,1		W 15957,a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375668	history	pl. 17, W 15957,a
P000124	CDLI Lexical Archaic Unidentified, ex. 023	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023448,2		W 15957,c			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375669	history	pl. 86, W 15957,c
P000125	CDLI Lexical 000030, ex. 019	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023448,4		W 15957,e			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375670	history	pl. 48, W 15957,e
P000126	CDLI Lexical Archaic Unidentified, ex. 025	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023448,5		W 15957,f			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375671	history	pl. 87, W 15957,f
P000127	CDLI Lexical 000002, ex. 093	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023455,4		W 15958,b			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1429000	history	pl. 14, W 15958,b; p. 355
P000128	CDLI Lexical 000007, ex. 012	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023455,3		W 15958,c			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375672	history	pl. 27, W 15958,c
P000129	CDLI Lexical 000002, ex. 060	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 023448,6		W 15958,d + W 15958,e			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375673	history	pl. 11, W 15958,d+
P000131	CDLI Lexical 000026, ex. 045	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM —		W 16621,a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375674	history	pl. 74, W 16621,a
P000132	CDLI Lexical Archaic Unidentified, ex. 026	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21312		W 16728,1			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375675	history	pl. 87, W 16728,1
P000133	CDLI Lexical 000011, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21313		W 16728,2			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375676	history	pl. 29, W 16728,2
P000134	CDLI Lexical 000023, ex. 067	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21314		W 16728,3			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375677	history	pl. 63, W 16728,3
P000135	CDLI Lexical Archaic Unidentified, ex. 028	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21315		W 16728,4			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375678	history	pl. 87, W 16728,4
P000136	CDLI Lexical Archaic Unidentified, ex. 029	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21316		W 16728,5			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375679	history	pl. 87, W 16728,5
P000137	CDLI Lexical Archaic Unidentified, ex. 030	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21317		W 16728,6			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375680	history	pl. 87, W 16728,6
P000138	CDLI Lexical 000023, ex. 087	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21318		W 16728,7			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375681	history	pl. 65, W 16728,7
P000139	CDLI Lexical 000028, ex. 03	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21319		W 16728,8			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375682	history	pl. 75, W 16728,8,
P000140	CDLI Lexical 000002, ex. 161	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21320		W 16728,9			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375683	history	pl. 22, W 16728,9
P000141	CDLI Lexical Archaic Unidentified, ex. 027	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21321		W 16728,10			Vorderasiatisches Museum, Berlin, Germany			Lexical	undetermined	clay	1375684	history	pl. 87, W 16728,10
P000142	CDLI Lexical 000011, ex. 010	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375685	history	pl. 29, W 16918,a
P000143	CDLI Lexical 000026, ex. 002	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,b			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375686	history	pl. 68, W 16918,b
P000144	CDLI Lexical Archaic Unidentified, ex. 031	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,c			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375687	history	pl. 88, W 16918,c
P000145	CDLI Lexical 000023, ex. 011	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,d			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375688	history	pl. 55, W 16918,d
P000146	CDLI Lexical 000011, ex. 017	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,e			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375689	history	pl. 30, W 16918,e
P000147	CDLI Lexical 000002, ex. 108	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,f			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375690;1444285	history;history	pl. 16, W 16918,f
P000148	CDLI Lexical Archaic Unidentified, ex. 032	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,g			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375691	history	pl. 88, W 16918,g
P000149	CDLI Lexical Archaic Unidentified, ex. 033	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,h			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375692	history	pl. 88, W 16918,h
P000150	CDLI Lexical Archaic Unidentified, ex. 034	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,i			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375693	history	pl. 88, W 16918,i
P000151	CDLI Lexical Archaic Unidentified, ex. 035	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,k			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375694	history	pl. 88, W 16918,k
P000152	CDLI Lexical 000002, ex. 100	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 16918,l			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375695	history	pl. 15, W 16918,l
P000153	CDLI Lexical 000023, ex. 027	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VA — ?		W 17859,a			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375696	history	pl. 57, W 17859,a
P000154	CDLI Lexical 000023, ex. 064	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 17902,a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375697	history	pl. 62, W 17902,a
P000155	CDLI Lexical 000026, ex. 019	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 046063		W 17902,b			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375698	history	pl. 71, W 17902,b
P000156	CDLI Lexical 000013, ex. 014	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 17902,d			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375699	history	pl. 33, W 17902,d
P000157	CDLI Lexical 000023, ex. 046	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 046065		W 17902,f			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375700	history	pl. 60, W 17902,f
P000158	CDLI Lexical 000002, ex. 126	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 046067		W 17902,h			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375701	history	pl. 18, W 17902,h
P000159	CDLI Lexical 000002, ex. 025	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17879		W 17902,i			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375702	history	pl. 5, W 17902,i
P000160	CDLI Lexical 000034, ex. 007	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 046066		W 17902,m			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375703	history	pl. 77, W 17902,m
P000161	CDLI Lexical 000002, ex. 002	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17867		W 17942			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375704	history	pl. 1, W 17942
P000162	CDLI Lexical 000022, ex. 016	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 17880		W 17950,f			Vorderasiatisches Museum, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375705	history	pl. 41, W 17950,f
P000163	CDLI Lexical 000002, ex. 003	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 045942		W 17950,g			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375706	history	pl. 1, W 17950,g
P000164	CDLI Lexical 000002, ex. 101	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 19296			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	Englund1993ATU3; vanDijk1960UVB16	history; history	pl. 15, W 19296; Tf. 33g
P000165	CDLI Lexical 000002, ex. 109	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133629		W 19362,a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375707	history	pl. 16, W 19362,a
P000166	CDLI Lexical 000002, ex. 175	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19412,8		W 19412,08			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375708	history	
P000167	ATU 3, pl. 080, W 19548,a+	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 064837		W 19548,a + W 19548,b			National Museum of Iraq, Baghdad, Iraq			Vocabularies	undetermined	clay	Englund1993	primary	pl. 80, W 19548,a+
P000169	CDLI Lexical 000023, ex. 028	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133375		W 19640,a			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375709	history	pl. 57, W 19640,a
P000170	CDLI Lexical 000002, ex. 004	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133705		W 19666,f			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375710	history	pl. 1, W 19666,f
P000171	CDLI Lexical 000026, ex. 037	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19667,e		W 19667,e			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375711	history	pl. 73, W 19667,e
P000172	CDLI Lexical Archaic Unidentified, ex. 037	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133711		W 19668,c			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375712	history	pl. 88, W 19668,c
P000173	CDLI Lexical 000023, ex. 041	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19724		W 19724			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375713	history	pl. 59, W 19724
P000174	CDLI Lexical 000002, ex. 094	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19726,b		W 19726,b			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375714	history	pl. 14, W 19726,b
P000175	CDLI Lexical 000013, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19726,c		W 19726,c			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375715	history	pl. 32, W 19726,c
P000176	CDLI Lexical Archaic Unidentified, ex. 038	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133733		W 19771,b			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375716	history	pl. 88, W 19771,b
P000177	CDLI Lexical 000023, ex. 088	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133734		W 19771,c			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375717	history	pl. 65, W 19771,c
P000178	CDLI Lexical Archaic Unidentified, ex. 039	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133735		W 19771,d			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375718	history	pl. 88, W 19771,d
P000179	CDLI Lexical 000002, ex. 020	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 19771,e			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375719	history	pl. 4, W 19771,e
P000180	CDLI Lexical 000007, ex. 009	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133736		W 19771,f			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375720	history	pl. 26, W 19771,f
P000181	CDLI Lexical 0000archun36, ex. 001	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19771,g+		W 19771,g +W 19771,l			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375721	history	pl. 89, W 19771,g+
P000182	CDLI Lexical 000007, ex. 002	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19771,h		W 19771,h			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375722	history	pl. 25, W 19771,h
P000183	CDLI Lexical 000023, ex. 003	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19771,i		W 19771,i			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375723	history	pl. 54, W 19771,i
P000184	CDLI Lexical 000002, ex. 033	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19771,j+		W 19771,j + W 19771,k			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375724	history	pl. 6, W 19771,j+
P000187	CDLI Lexical 000022, ex. 002	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19771,m+		W 19771,m + W 19772,j			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375725	history	pl. 37, W 19771,m+
P000188	CDLI Lexical 000007, ex. 003	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133750		W 19771,n			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375726	history	pl. 25, W 19771,n
P000189	CDLI Lexical Archaic Unidentified, ex. 040	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133737		W 19771,o			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375727	history	pl. 89, W 19771,o
P000190	CDLI Lexical Archaic Unidentified, ex. 041	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 19771,p			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375728	history	pl. 89, W 19771,p
P000191	CDLI Lexical Archaic Unidentified, ex. 042	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133739		W 19772,c			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	1375729	history	pl. 89, W 19772,c
P000193	CDLI Lexical 000011, ex. 001	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133747		W 19780			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375730	history	pl. 28, W 19780
P000194	CDLI Lexical 000023, ex. 020	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133749		W 19785,b			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375731	history	pl. 56, W 19785,b
P000195	ATU 3, pl. 083, W 19948,8	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 064924		W 19948,08			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	Englund1993	primary	pl. 83, W 19948,8
P000196	ATU 3, pl. 083, W 19948,9	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 064925		W 19948,09			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	Englund1993	primary	pl. 83, W 19948,9
P000197	ATU 3, pl. 083, W 19948,10	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 064926		W 19948,10			National Museum of Iraq, Baghdad, Iraq			Lexical	undetermined	clay	Englund1993	primary	pl. 83, W 19948,10
P000198	CDLI Lexical 000022, ex. 017	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 133678		W 19948,20			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375732	history	pl. 41, W 19948,20
P000199	CDLI Lexical 000011, ex. 011	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,22		W 19948,22			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375733	history	pl. 29, W 19948,22
P000200	CDLI Lexical 000028, ex. 04	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,23		W 19948,23			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375734	history	pl. 75, W 19948,23,
P000201	CDLI Lexical 000265, ex. 003	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,24+		W 19948,24 + W 19948,36			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375735	history	pl. 78, W 19948,24+
P000202	CDLI Lexical 000023, ex. 054	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,29		W 19948,29			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375736	history	pl. 61, W 19948,29
P000203	CDLI Lexical 000030, ex. 002	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,30a		W 19948,30a			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375737	history	pl. 44, W 19948,30a
P000204	CDLI Lexical 000028, ex. 05	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,30b		W 19948,30b			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375738	history	pl. 75, W 19948,30b,
P000205	CDLI Lexical Archaic Unidentified, ex. 043	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,32		W 19948,32			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375739	history	pl. 89, W 19948,32
P000206	CDLI Lexical 000030, ex. 034	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,33		W 19948,33			German Archaeological Institute, Berlin, Germany			Lexical	undetermined	clay	1375740	history	pl. 50, W 19948,33
P000207	CDLI Lexical 000002, ex. 144	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,34		W 19948,34			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375741	history	pl. 20, W 19948,34
P000208	CDLI Lexical 000002, ex. 048	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 064933		W 19948,35			National Museum of Iraq, Baghdad, Iraq	00.00.00.00		Lexical	undetermined	clay	1375742	history	pl. 9, W 19948,35
P000210	CDLI Lexical 000002, ex. 005	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,39		W 19948,39			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375743;1444286	history;history	pl. 1, W 19948,39
P000211	CDLI Lexical 000002, ex. 006	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,40		W 19948,40			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375744;1444286	history;history	pl. 1, W 19948,40
P000212	CDLI Lexical 000002, ex. 039	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,41		W 19948,41			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375745;1444286	history;history	pl. 7, W 19948,41
P000213	CDLI Lexical 000023, ex. 047	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,42		W 19948,42			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375746	history	pl. 60, W 19948,42
P000214	CDLI Lexical 000002, ex. 008	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 19948,43a		W 19948,43a			German Archaeological Institute, Berlin, Germany	00.00.00.00		Lexical	undetermined	clay	1375747	history	pl. 2, W 19948,43a
